49224,9464
49840,2746
49840,9464
49840,4026
49840,8334
49840,165
49840,4790
49840,7212
49840,8010
49840,3499
88,6476
88,9780
88,234
88,8004
88,4065
49794,7979
49794,4308
49794,1132
49794,7427
49794,8873
49794,4037
49794,6180
49794,9464
49886,1212
49886,5937
49886,7848
49886,8417
49886,1481
49886,9464
91,3001
91,8334
91,1212
91,2968
91,7212
91,8757
49998,2746
49998,8334
49998,165
49998,9464
49998,110
49998,8004
49998,6180
49998,8425
49998,4065
49733,7974
49733,8004
49733,6184
49733,9438
49733,7212
49733,1469
44396,3687
44396,6607
44396,1351
44396,1673
44396,7212
95,1829
95,8417
49704,9738
49704,7285
49704,4308
49704,9015
49704,6184
49704,9464
49704,7984
49704,7168
49704,8010
2069,8873
2069,4693
2069,8417
2069,7289
2069,8757
2069,8873
2069,6184
2069,4445
2069,5747
2069,9015
2069,886
2069,1225
2069,7848
2069,2968
49825,4407
49825,6489
49825,3740
49825,3458
49825,8334
49825,4852
99,6385
99,8334
99,4790
100,977
100,110
100,8004
100,7212
100,3740
49689,2746
49689,4026
49689,9464
49689,8334
49689,4790
49689,8004
49689,6527
102,6180
102,5696
102,6508
102,6416
102,8417
102,110
102,1144
102,4454
102,9464
103,458
103,6180
103,7196
103,6184
103,886
49351,2402
49351,5006
49351,8334
49351,2746
49351,9464
49351,6415
49351,543
49351,8757
49351,8110
105,6180
105,4308
105,7168
105,9121
105,5958
105,5261
105,2402
105,7427
105,1169
105,2080
105,2829
105,8662
105,1536
105,9464
106,8334
106,8334
106,6693
106,1469
106,6263
107,3860
107,6893
108,4693
108,6180
108,8334
108,110
108,4065
108,2746
108,165
108,9464
109,9559
109,2072
109,7453
109,8334
109,6909
109,4
110,6065
110,8417
110,9548
110,7805
110,9646
110,8174
110,3344
110,3673
110,6925
110,8757
110,3266
110,7285
110,6508
34688,5761
34688,6184
34688,5625
34688,110
34688,9464
34688,571
112,8757
112,5584
112,1169
112,8417
112,7281
112,1225
113,1212
113,1872
113,5
113,2430
113,8417
49886,1212
49886,4905
49886,8110
49886,5696
115,7587
115,8873
115,9755
115,2190
115,7427
115,8110
115,6122
115,7212
115,9464
116,2129
116,8757
116,6416
116,6122
116,7517
116,6508
116,8004
116,5261
117,9724
117,4693
117,5261
117,6027
117,9464
117,8334
117,6508
117,5216
117,1132
117,1212
117,8110
117,3144
49603,8316
49603,1169
49603,6798
49603,8003
49603,243
49603,9464
49603,6415
49603,1481
49603,3153
49603,8108
49284,8004
49284,8334
49284,3712
49284,886
49284,110
49284,9464
49284,4065
28895,9373
28895,7285
28895,6416
28895,9161
121,2573
121,5140
121,9464
121,8334
121,8417
121,9062
49578,8873
49578,8972
49578,1673
49578,5261
49578,3544
49578,584
49578,1908
49886,1212
49886,1760
49886,4929
49886,4501
49886,8664
49886,913
49886,5937
49886,3780
49886,9150
49886,5958
49028,3507
49028,2968
49028,9896
125,4790
125,7212
125,5684
125,2746
125,8334
125,165
125,9464
125,6512
126,2746
126,8004
126,3740
126,1212
126,3499
126,7849
126,7212
127,8757
127,6180
127,8334
127,2746
127,110
128,1329
128,110
128,8417
128,639
128,9464
129,7168
129,8417
129,9646
129,9548
129,2416
129,5969
129,6184
129,3408
129,3318
129,8174
129,3673
129,9464
130,9067
130,3082
130,8334
130,4445
130,7346
131,7264
131,1212
131,619
131,6798
49916,5272
49916,4322
49916,5412
49916,5696
49916,4778
49943,4929
49943,1127
49219,6180
49219,4308
49219,3824
49219,8724
49219,6882
49219,4501
49219,7984
49219,9464
48852,7196
48852,8334
48852,2746
48852,1469
48852,9464
49161,6065
49161,8174
49161,3673
49161,8334
49161,9464
47344,2746
47344,8334
47344,110
47344,6180
47344,7772
47344,1270
38829,1829
38829,1212
38829,4929
38829,6897
38829,8417
38829,7669
38829,4718
48549,8334
48549,7212
48549,9780
48549,2746
48549,9728
48549,1761
48549,4065
48549,8930
49246,7168
49246,8417
49246,7285
49246,8972
49246,8465
49246,1673
49246,3144
46127,8334
46127,4445
46127,8757
46127,9842
46127,3877
46127,1124
37922,8694
37922,8004
37922,2116
37922,7212
37922,5435
37922,1212
37922,6645
47613,1132
47613,8417
47613,9150
47613,4454
49332,8417
49332,8010
49332,5533
49332,8004
49332,1475
49332,110
49332,5776
48424,8417
48424,694
48424,7636
48424,1169
48424,7427
48424,8561
48424,6713
48424,9646
48424,6882
48424,2267
48424,1715
30338,9780
30338,7135
30338,2746
30338,8334
30338,9576
30338,9464
30338,110
30338,4065
30338,8757
30338,6527
48547,6180
48547,1421
48547,7212
48547,7571
48547,1240
48547,234
24777,8334
24777,6184
24777,7212
24777,6180
24777,3740
24777,8694
149,320
149,9760
149,3740
150,6209
150,6180
150,7212
150,2164
150,4065
47674,5626
47674,7212
47674,110
47674,6687
47674,1469
47674,5747
47674,9464
47674,9638
31899,110
31899,8334
31899,7268
31899,4852
31899,8458
31899,4065
48947,469
48947,2164
48947,3499
48947,6385
48947,8004
48947,4065
11790,2853
11790,3780
11790,3344
11790,3583
11790,4308
49951,9646
49951,2945
49951,1132
49951,4929
49951,8259
49951,9487
49951,8110
156,8757
156,2994
156,9464
156,110
156,8334
49620,8873
49620,8972
49620,733
49620,7281
49620,8417
49620,7135
49620,7212
49620,165
49620,2746
158,8873
158,8582
158,8110
158,9121
158,4106
158,9021
158,9464
158,7984
158,9854
158,334
5924,8010
5924,1798
5924,4308
5924,2190
5924,7848
5924,3816
5924,5696
5924,6508
5924,6882
5924,8662
5924,9021
5924,1536
5924,813
5924,9138
5924,9464
5924,117
38884,4999
38884,3236
38884,3382
38884,8771
38884,110
38884,3740
38884,4493
38884,7212
38884,3382
161,2746
161,7346
161,110
161,8334
161,7623
161,8010
49401,625
49401,8771
49401,8930
49401,2089
49401,9119
48510,6938
48510,6180
48510,8334
48510,110
48510,7954
43285,8334
43285,110
43285,2746
43285,8425
43285,8660
43285,3890
39949,2746
39949,8334
39949,9576
39949,2809
39949,9464
39949,7427
39949,6127
39949,8694
39949,3740
39949,2968
39949,5684
39949,110
39949,4065
166,9626
166,1570
166,4322
166,5696
166,8757
166,7671
166,6180
166,1049
33812,7848
33812,8417
33812,4825
33812,2746
33812,9464
33812,8334
33812,8074
33812,5261
33812,8753
48541,110
48541,6920
48541,6180
48541,8334
48541,2746
48541,4026
48541,7065
48541,234
169,7535
169,3673
169,9464
170,4767
170,8004
170,9464
170,6415
170,8417
170,8972
170,1132
170,1992
28745,2746
28745,165
28745,8334
28745,9464
28745,7065
28745,6180
28745,4790
28745,7212
49163,8207
49163,7329
49351,3856
49351,4308
49351,7933
49351,543
49351,65
49351,5006
49351,9464
49351,2430
49700,110
49700,7212
49700,4065
49700,6180
49700,8334
49700,2746
49700,8694
175,7168
175,2746
175,9464
176,2746
176,165
176,9464
176,8334
176,4790
176,7212
176,6180
177,4790
177,5415
177,4065
177,3740
47620,7168
47620,2352
47620,5696
47620,5363
47620,7212
47620,110
179,7571
179,7475
179,7192
179,234
49885,192
49885,8249
49885,4929
49885,4790
49885,8417
49885,9464
47682,2746
47682,165
47682,571
47682,234
47682,9551
47682,8334
47682,9464
47682,110
47682,4362
47682,7571
48702,6065
48702,8010
48702,8417
48702,1169
48702,5272
48702,8972
48702,1673
48702,8757
48702,1225
48702,6415
48702,6893
183,6180
183,8334
183,8757
183,6798
183,6486
183,6798
184,4686
184,8417
184,8292
184,7168
184,5272
184,4790
184,9464
185,110
185,977
185,8757
185,8010
46765,6180
46765,6385
46765,6184
46765,6209
46765,4790
46765,4065
46765,2746
46765,9576
46765,9464
46765,6180
187,110
187,7212
187,3673
187,9464
187,8200
187,6415
187,6924
46882,8004
46882,4790
46882,1469
46882,6693
46882,9464
46882,3740
46882,6184
46882,2746
46882,9576
46882,7268
46882,6127
46882,9826
48747,2746
48747,110
48747,8757
42742,8004
42742,7212
42742,8334
42742,9896
42742,4646
42742,5491
42742,4075
42742,4065
42742,234
48823,110
48823,2746
48823,9464
48823,8334
48823,165
48823,2164
48823,234
48823,9343
33330,6180
33330,6476
30790,1783
30790,9780
30790,8334
30790,110
30790,8004
30790,9464
30790,4065
30790,234
30790,8458
11690,8757
11690,8004
11690,2746
11690,110
11690,4328
11690,7212
11690,1212
11690,2108
195,1612
195,7606
195,6774
196,9780
196,6180
196,3499
196,7212
196,4065
196,6385
197,3708
197,8292
197,7974
197,1536
197,813
197,8074
198,2968
198,8695
198,3223
198,9896
198,2305
198,7196
198,1481
198,4852
198,4445
198,8334
198,6920
198,234
49872,2305
49872,8757
49872,9464
49872,8334
49872,4445
49872,1469
49872,6180
49847,8334
49847,110
49847,7212
49847,4445
49847,4065
49847,2809
49847,2261
201,733
201,110
201,8873
201,9464
201,2746
201,8757
49317,8225
49317,9015
49317,8757
49317,8417
49317,543
49317,7669
49317,3673
49317,9464
49317,6415
31248,572
31248,8757
31248,8334
31248,8757
31248,4852
31248,4407
31248,1076
31248,2305
31248,6920
31248,4138
204,2272
204,2746
204,8334
204,9464
204,9576
204,4790
204,6527
204,2235
48250,4507
48250,354
48250,3673
48250,1536
48250,1225
48250,6508
48250,5747
16340,8781
16340,8010
16340,6508
16340,3344
16340,5261
16340,8757
16340,4445
16340,4501
46810,4790
46810,6316
46810,2746
46810,8757
46810,8334
208,2746
208,9576
208,6184
208,7212
208,4065
208,373
208,6486
208,9464
208,6180
208,8334
208,4790
208,5684
208,749
47592,1481
47592,3266
47592,9121
47592,9138
47592,8757
47592,8417
47592,4107
47592,2430
210,6920
210,9896
210,1208
210,2968
38258,7212
38258,7606
38258,9728
38258,8334
38258,4445
38258,4065
38258,6180
38258,6920
212,3708
212,1481
212,9464
212,6415
212,8334
212,6607
212,4308
49260,1421
49260,6180
49260,1469
49260,8334
49260,1212
49260,7212
49260,8334
49260,110
49260,1481
48183,8334
48183,8010
48183,110
48183,2746
48183,9576
48183,165
48183,1469
48183,7427
48183,234
215,4895
215,2380
215,8757
215,9906
215,8771
215,9551
46486,8417
46486,8003
46486,3144
46486,4929
46486,2287
46486,8004
217,7168
217,3687
217,8417
217,1481
217,8074
217,8292
217,9464
217,6415
217,4766
217,4790
218,8334
218,2746
218,6687
218,9464
218,1469
218,7954
218,4026
218,8010
218,110
218,165
218,7346
219,6180
219,2746
219,9464
219,8074
219,6476
220,5813
220,9646
221,2746
221,6180
221,3740
221,8334
221,1212
221,3499
221,770
221,7212
49091,7168
49091,8417
49091,8249
49091,1673
49091,7212
49091,6607
223,2746
223,9576
223,9464
223,6180
223,8334
223,110
223,4065
223,1132
223,8334
223,1469
223,234
223,7196
47947,8334
47947,8004
47947,2504
47947,110
47947,1469
47947,2746
47947,7065
47947,9576
47947,9464
47947,8334
49894,584
49894,2573
49894,5261
49894,7933
49894,7848
49894,4308
226,1352
226,7974
226,8417
226,5272
226,3318
226,7623
226,110
226,9464
226,7848
226,6389
226,8757
226,3318
49332,3133
49332,8004
49332,110
49332,1074
49332,1132
49332,192
49332,8417
35674,4186
35674,4790
35674,8757
35674,5684
35674,1481
35674,2746
35674,165
35674,9464
35674,4875
35674,8010
40341,4929
40341,8425
40341,9464
230,7212
230,4790
230,7007
230,9724
230,8417
230,9464
230,5186
230,8174
231,4075
231,7475
231,4065
231,9464
231,234
232,8004
232,7168
232,2026
232,8757
232,9015
232,3673
232,886
232,9738
232,9548
233,6184
233,2746
233,4693
233,9464
233,4790
233,9576
233,165
233,2916
8731,5363
8731,8334
8731,9750
49848,8417
49848,7848
49848,6180
49848,5261
49848,6821
49848,3780
49848,9021
49848,7168
49848,1570
49848,8757
9229,5317
9229,8334
9229,6184
9229,8757
9229,8765
9229,4065
9229,6180
237,3273
237,8757
237,3435
237,4328
44160,3873
44160,110
44160,6180
44160,1212
44160,3499
44160,4065
49527,5774
49527,6180
49527,2746
49527,110
49527,8334
49527,7212
49527,9464
49527,6415
34230,110
34230,3266
34230,8334
34230,5883
34230,165
34230,8004
34230,9576
34230,2746
34230,1469
43120,1231
43120,8757
43120,6508
43120,3318
43120,7566
43120,8110
43120,7883
242,6416
242,1715
242,9021
242,9150
242,6508
242,7285
242,4308
242,9464
242,8873
45015,8334
45015,2746
45015,639
45015,2968
45015,8004
49623,8873
49623,8757
49623,9464
49623,2402
49623,8417
49623,438
49623,7792
49623,5261
49623,9464
49623,6180
49886,1212
49886,4929
49886,1481
49886,8110
49886,3547
49886,4905
49886,923
49886,234
49886,639
49727,7427
49727,8417
49727,6389
49727,9464
49727,6415
49727,8334
49727,5625
49727,886
49179,110
49179,8334
49179,4693
49179,9464
49179,165
49179,4065
49179,2746
49179,7212
49179,8964
43384,8417
43384,1673
43384,1132
43384,4037
43384,6180
249,3873
249,7212
249,1675
250,2746
250,4693
250,4790
250,8757
250,886
250,8334
250,9464
6514,6180
6514,9780
6514,8334
6514,110
6514,4065
6514,2746
6514,9464
6514,1240
252,5696
252,5483
252,350
253,3622
253,6184
253,6180
253,2164
254,7427
254,1866
254,4308
254,192
254,5696
254,9286
254,8757
254,9464
254,6415
254,8334
255,110
255,7212
255,6415
49311,8334
49311,6263
49311,1469
49311,2355
49311,9464
49313,1212
49313,6512
49554,1872
49554,1212
49554,8417
259,6180
259,8334
259,2968
259,7974
259,110
259,7212
259,1469
259,8334
259,3740
260,8302
260,9119
260,7606
260,9464
260,4065
260,8334
261,8004
261,8334
261,9780
261,110
261,4065
261,2746
261,8694
261,3740
262,110
262,8004
262,9464
262,6415
262,3846
262,8417
262,8662
262,813
262,192
25328,6805
25328,8417
25328,6508
25328,733
25328,1225
25328,6415
25328,7427
25328,9639
25328,806
25328,970
25328,8003
25328,1125
25328,1517
25328,110
264,9490
264,3266
264,9417
264,6512
264,3091
49270,2278
49270,7475
49270,1481
49270,6806
49270,1212
49270,4065
48480,4825
48480,4501
48480,4308
48480,9738
48480,8733
48480,9646
48480,9015
48480,5186
48480,7984
48480,9464
48480,6184
48480,886
48552,6687
48552,5625
48552,8334
48552,2746
48552,110
48552,9464
48552,165
48552,9576
48552,1469
48552,2355
48552,7954
49502,4308
49502,7848
49502,5625
49502,5272
49502,5696
49502,1225
49502,110
269,110
269,8334
269,2746
269,7212
269,7135
269,4065
270,7153
270,6508
270,3708
270,2430
270,9464
271,1210
271,2968
271,8334
271,2746
271,1469
271,7954
271,9464
272,8004
272,1421
272,1212
272,8334
272,4517
272,2305
39400,5647
39400,2746
39400,8334
39400,2444
39400,9464
39400,4790
39400,3582
39400,1124
39400,2746
39400,6180
39400,9059
274,7066
274,6180
274,2456
274,3103
274,5500
49260,8930
49260,1481
49260,1212
49260,8334
49260,2968
49260,4065
49260,6016
49260,7135
44641,4130
44641,8334
44641,6834
44641,7065
44641,9464
44641,4065
44641,2723
49803,2746
49803,8334
49803,8010
49803,7198
49803,110
49803,1469
49803,7623
49803,3740
42529,8334
42529,8004
42529,8780
42529,110
42529,4065
33931,7264
33931,6385
33931,7135
33931,9681
42878,6476
42878,7212
42878,4065
42878,8694
42878,3740
42878,6486
42878,3598
48628,6080
48628,8417
48628,7527
48628,4929
48628,2190
48628,1169
48628,2540
48628,8334
6909,8004
6909,9828
6909,2666
6909,8757
6909,4065
6909,6476
6909,9896
6909,234
47899,110
47899,8334
47899,7212
47899,8458
47899,4065
47899,9464
47899,7212
284,7983
284,3499
284,1421
284,8045
284,9896
284,1045
17569,5415
17569,110
17569,2746
17569,1469
17569,7212
17569,4831
17569,3740
22520,8873
22520,4126
22520,8417
22520,7848
22520,8249
22520,1673
22520,5261
22520,3318
22520,4501
49313,1212
49313,9066
49313,3499
49313,8694
49176,6180
49176,2746
49176,8930
49176,886
49176,6184
49176,9464
49176,6415
49176,6693
49032,5006
49032,2402
49032,8417
49032,7153
49032,8757
49032,6180
49032,9464
290,9908
290,8334
290,2072
290,7346
47825,6065
47825,8417
47825,4816
47825,9548
47825,7805
47825,5261
47825,6027
47825,1715
293,7475
293,1481
293,8334
293,1045
293,7871
294,1225
294,8010
294,7169
294,9021
294,8662
294,8417
294,6415
18824,8659
18824,4313
18824,1780
18824,8694
18824,234
18824,2968
296,8334
296,7169
296,8010
296,1225
296,7346
296,7517
296,9052
296,311
49429,6209
49429,6184
49429,8004
49429,8010
49429,9826
49429,4026
49429,9464
49429,110
49429,4759
49429,7346
49429,2746
49429,1469
49429,2355
46502,8010
46502,3205
46502,2088
46502,3266
49970,3860
49970,8417
49970,9464
49970,6415
49970,2402
48889,7453
48889,2746
48889,8334
48889,4693
48889,110
48889,9464
48889,9576
48889,4065
48889,7954
48889,1469
48889,234
301,7277
301,4790
301,9021
301,9755
301,6416
301,5696
301,8417
301,6027
302,8561
302,1872
302,5533
302,9121
302,8004
302,7606
303,8417
303,8647
303,1169
303,733
303,2402
303,1225
304,7168
304,350
304,7212
304,8417
304,4790
304,9464
304,6415
304,1003
304,8757
304,1225
304,1169
304,4445
304,9119
304,1217
304,6821
304,5272
45657,7168
45657,5261
45657,6389
45657,8417
45657,8757
45657,688
45657,2402
45657,1169
45657,9464
45657,6415
31805,9896
31805,2968
31805,6913
307,5684
307,7933
307,1646
307,8003
307,7427
307,8417
307,6416
307,7848
39418,639
39418,8004
39418,6180
39418,8334
39418,3740
42550,5006
42550,8417
42550,458
42550,5317
42550,3950
42550,8334
42550,9464
42550,3581
48944,2968
48944,8695
48944,9551
48944,1132
48944,9896
48944,1240
49096,8334
49096,8004
49096,110
49096,4130
49096,1132
49096,2848
312,2746
312,165
312,9464
312,1469
312,110
312,234
312,6687
312,4026
312,8334
312,8010
49698,6027
49698,6184
49698,886
49698,8417
49698,9464
49698,8292
34114,7974
34114,9450
34114,110
34114,7212
34114,5552
34114,9464
34114,6415
34114,7954
315,8417
315,7848
315,7168
315,8083
315,5696
315,584
316,8334
316,8757
316,625
316,1821
316,4852
316,8771
317,2746
317,8010
317,110
317,4065
317,8334
317,165
317,7703
317,3036
318,4407
318,6920
318,1927
318,9826
318,1469
319,7168
319,8757
319,6027
319,2071
319,9464
319,3160
319,2809
319,886
319,1961
319,3318
320,2573
320,8417
320,6180
320,5261
320,9464
320,6415
320,5861
48802,8334
48802,2746
48802,4790
48802,6180
48802,4065
48802,7212
41281,6184
41281,8334
41281,8010
41281,110
41281,165
41281,9464
41281,2746
41281,5761
41281,8694
41281,8996
41281,2164
41281,234
47383,110
47383,1783
47383,8334
47383,6184
47383,6180
47383,2164
47383,7346
47383,7503
47383,1045
324,7168
324,4308
324,9464
324,9464
324,7976
49886,1212
49886,1481
49886,8417
49886,5186
49886,1225
49886,8074
49886,9464
49886,2430
48484,2746
48484,749
48484,6184
48484,8004
48484,6687
48484,7212
48484,110
48484,8334
48484,1469
48484,5747
48484,2355
48484,7346
48484,6184
48484,6180
41757,7503
41757,6180
41757,8334
41757,2746
41757,110
41757,6527
41757,4065
41757,7954
328,2402
328,110
328,8334
328,4065
328,7212
328,8694
328,1124
29918,192
29918,2190
29918,733
29918,6180
29918,8417
29918,2746
29918,7212
29918,7984
48889,8334
48889,110
48889,6400
48889,4130
48889,9464
48889,4026
48889,4065
49606,8334
49606,3205
49606,2355
49606,1469
16976,6180
16976,8417
16976,7168
16976,9464
16976,6415
16976,5774
16976,7212
16976,2402
333,2746
333,4693
333,9464
333,4790
333,8757
333,886
334,8334
334,7212
334,8334
335,8873
335,6111
335,5429
335,4322
47523,7571
47523,1621
47523,7475
47523,4065
47523,234
337,4427
337,9704
337,6180
337,1469
337,6184
337,234
338,1212
338,9464
338,4065
338,6476
338,8694
46022,6389
46022,886
46022,8740
46022,9721
46022,8334
46022,3673
46022,8417
46022,6508
48026,7212
48026,6180
48026,6316
48026,8334
48026,9464
48026,110
48026,2746
49520,6209
49520,6184
49520,9780
49520,2746
49520,110
49520,7135
49520,7212
49520,4065
49520,9464
49520,234
13803,1709
13803,8004
13803,4065
13803,5051
13803,7623
13803,4026
13803,6127
13803,110
13803,1469
13803,2746
13803,9464
13803,234
343,4075
343,2565
343,5548
343,2305
344,7168
344,4308
344,5261
344,6508
344,3031
344,4452
344,9646
345,7671
345,8417
345,5135
345,8215
346,1355
346,8757
346,9119
346,1646
346,1169
346,4953
346,7848
346,7749
45451,2746
45451,4445
45451,4026
45451,165
45451,4790
45451,9119
45451,8074
348,8873
348,1212
348,8417
348,1225
348,4929
348,3740
348,9915
349,8045
349,6180
349,6385
349,7475
349,9896
350,4362
350,9576
350,8757
350,8004
350,8334
350,9464
350,7346
350,4790
350,2746
351,977
351,8004
351,4790
351,234
351,6476
351,1212
351,110
6932,4693
6932,2746
6932,9464
6932,8757
6932,2193
353,1421
353,8334
353,6240
20953,8004
20953,9167
20953,328
20953,8417
20953,6508
20953,8972
20953,7212
20953,354
20953,6415
44500,458
44500,9464
44500,9464
44500,6415
44500,8334
44500,543
44500,2606
44500,8417
49553,8757
49553,6316
49553,8334
49553,9464
49553,2746
49916,5272
49916,4322
49916,8972
49916,8757
49916,8873
358,2746
358,8334
358,6180
358,110
358,6184
358,4065
358,9576
358,7346
358,6127
358,1240
359,7503
359,7474
12074,1421
12074,6209
12074,6180
12074,6806
12074,3499
12074,1212
361,8334
361,110
361,6486
361,2746
361,4026
361,9464
361,4065
47357,808
47357,8589
47357,5958
47357,565
47357,6705
47357,6180
49389,1132
49389,4308
49389,2430
49389,9450
364,110
364,8334
364,8010
364,2968
364,4065
364,7427
364,1469
364,4026
364,9464
364,2746
364,234
18464,8873
18464,8004
18464,733
18464,7212
18464,2283
18464,2746
18464,9464
366,2402
366,7212
366,8004
366,9464
367,6180
367,6184
367,7916
367,9464
367,5761
367,6385
367,2164
367,6180
367,4065
49889,6806
49889,2968
49889,3740
49889,9896
49889,7212
36018,3352
36018,7007
36018,6180
36018,9464
36018,6415
36018,8458
36018,2040
49095,4693
49095,6180
49095,2746
49095,9464
49095,9119
47600,8930
47600,5051
47600,6180
47600,6209
47600,6184
47600,110
47600,2746
47600,9464
47600,1469
47600,4026
47600,165
47600,4065
372,2968
372,6311
372,4929
372,3458
48982,8383
48982,2402
48982,8417
48982,4790
48982,6415
48982,350
48982,5684
374,8873
374,7410
374,4790
374,9346
374,9464
374,6415
375,7792
375,4308
375,1169
375,5140
375,4088
375,7636
375,8334
375,2024
375,3673
375,8664
375,9464
376,8334
376,4693
376,4790
376,4026
376,1469
376,5747
376,9464
376,2746
376,8757
376,2796
43711,6180
43711,8334
43711,110
43711,7212
43711,9760
43711,1240
43711,3740
378,2402
378,8417
